	718	225	-0.500000	33.750000	1.041284e+05
	1106	241	96.500000	29.750000	1.025354e+05
	321	283	-99.750000	19.250000	1.020354e+05
	437	284	-70.750000	19.000000	1.024592e+05
	1029	319	77.250000	10.250000	1.014174e+05
	431	334	-72.250000	6.500000	1.024687e+05
	1183	343	115.750000	4.250000	1.013489e+05
	1109	345	97.250000	3.750000	1.015017e+05
	837	360	29.250000	0.000000	1.013269e+05
2015	1	3	20	15
	573	59	-36.750000	75.250000	1.022983e+05
	1260	108	135.000000	63.000000	1.015883e+05
	194	112	-131.500000	62.000000	1.054156e+05
	1188	140	117.000000	55.000000	1.019083e+05
	1057	174	84.250000	46.500000	1.033908e+05
	438	179	-70.500000	45.250000	1.041188e+05
	5	189	-178.750000	42.750000	1.016768e+05
	6	190	-178.500000	42.500000	1.016768e+05
	1166	198	111.500000	40.500000	1.019838e+05
	1012	205	73.000000	38.750000	1.031683e+05
	719	224	-0.250000	34.000000	1.038318e+05
	927	238	51.750000	30.500000	1.019783e+05
	1081	247	90.250000	28.250000	1.026611e+05
	321	283	-99.750000	19.250000	1.022313e+05
	437	284	-70.750000	19.000000	1.025408e+05
	878	312	39.500000	12.000000	1.018813e+05
	1029	319	77.250000	10.250000	1.016878e+05
	431	334	-72.250000	6.500000	1.024358e+05
	1109	345	97.250000	3.750000	1.017171e+05
	1183	346	115.750000	3.500000	1.015063e+05
2015	1	3	17	18
	0	58	-180.000000	75.500000	1.018142e+05
	1260	108	135.000000	63.000000	1.015812e+05
	194	112	-131.500000	62.000000	1.054309e+05
	1053	165	83.250000	48.750000	1.033864e+05
	449	174	-67.750000	46.500000	1.040999e+05
	1182	186	115.500000	43.500000	1.020742e+05
	1011	206	72.750000	38.500000	1.033232e+05
	1102	236	95.500000	31.000000	1.027579e+05
	927	238	51.750000	30.500000	1.019762e+05
	10	244	-177.500000	29.000000	1.015959e+05
	98	282	-155.500000	19.500000	1.006414e+05
	320	282	-100.000000	19.500000	1.019584e+05
	878	317	39.500000	10.750000	1.021254e+05
	1029	319	77.250000	10.250000	1.017217e+05
	431	334	-72.250000	6.500000	1.022479e+05
	1183	343	115.750000	4.250000	1.013009e+05
	1109	345	97.250000	3.750000	1.016064e+05
2015	1	3	19	21
	587	56	-33.250000	76.000000	1.022518e+05
	1260	108	135.000000	63.000000	1.016016e+05
	194	112	-131.500000	62.000000	1.054033e+05
	1050	167	82.500000	48.250000	1.034301e+05
	452	174	-67.000000	46.500000	1.040953e+05
	1188	187	117.000000	43.250000	1.020413e+05
	1012	205	73.000000	38.750000	1.034471e+05
	1104	230	96.000000	32.500000	1.033058e+05
	18	242	-175.500000	29.500000	1.017373e+05
	947	243	56.750000	29.250000	1.018888e+05
	98	282	-155.500000	19.500000	1.008383e+05
	319	282	-100.250000	19.500000	1.017301e+05
	437	284	-70.750000	19.000000	1.023228e+05
	355	298	-91.250000	15.500000	1.015833e+05
	878	317	39.500000	10.750000	1.020791e+05
	1029	319	77.250000	10.250000	1.015671e+05
	431	334	-72.250000	6.500000	1.021216e+05
	1183	343	115.750000	4.250000	1.012688e+05
	1109	345	97.250000	3.750000	1.014943e+05
2015	1	4	17	0
	608	66	-28.000000	73.500000	1.021741e+05
	1260	109	135.000000	62.750000	1.016679e+05
	194	112	-131.500000	62.000000	1.054401e+05
	1203	158	120.750000	50.500000	1.021396e+05
	1051	167	82.750000	48.250000	1.035156e+05
	460	177	-65.000000	45.750000	1.041664e+05
	1012	205	73.000000	38.750000	1.035954e+05
	906	221	46.500000	34.750000	1.018549e+05
	947	243	56.750000	29.250000	1.018561e+05
	320	282	-100.000000	19.500000	1.018726e+05
	437	284	-70.750000	19.000000	1.025029e+05
	355	298	-91.250000	15.500000	1.018184e+05
	1029	319	77.250000	10.250000	1.015499e+05
	879	332	39.750000	7.000000	1.019551e+05
	431	334	-72.250000	6.500000	1.023221e+05
	1183	343	115.750000	4.250000	1.013609e+05
	1109	345	97.250000	3.750000	1.015584e+05
2015	1	4	22	3
	0	37	-180.000000	80.750000	1.018178e+05
	611	66	-27.250000	73.500000	1.021440e+05
	1260	108	135.000000	63.000000	1.017025e+05
	194	112	-131.500000	62.000000	1.053882e+05
	710	155	-2.500000	51.250000	1.033805e+05
	1203	158	120.750000	50.500000	1.020638e+05
	1084	176	91.000000	46.000000	1.037085e+05
	470	180	-62.500000	45.000000	1.041385e+05
